id,symbol,datetime,price
1158,NVDA,2024-07-25 13:20:42,112.24
1159,NVDA,2024-07-25 13:21:42,112.24
1160,NVDA,2024-07-25 13:22:42,112.24
1161,NVDA,2024-07-25 13:23:42,112.24
1162,NVDA,2024-07-25 13:24:43,112.24
1163,NVDA,2024-07-25 13:25:43,112.24
1164,NVDA,2024-07-25 13:26:43,112.24
1165,NVDA,2024-07-25 13:27:43,112.24
1166,NVDA,2024-07-26 06:53:57,113.9
1167,NVDA,2024-07-26 06:54:59,113.91
1168,NVDA,2024-07-26 06:56:00,114.03
1169,NVDA,2024-07-26 06:57:09,114.11
1170,NVDA,2024-07-26 06:58:10,114.42
1171,NVDA,2024-07-26 06:59:10,114.64
1172,NVDA,2024-07-26 07:00:11,114.58
1173,NVDA,2024-07-26 07:01:11,114.91
1174,NVDA,2024-07-26 07:02:12,115.0
1175,NVDA,2024-07-26 07:03:13,114.83
1176,NVDA,2024-07-26 07:04:14,114.68
1177,NVDA,2024-07-26 07:05:15,114.27
1178,NVDA,2024-07-26 07:06:15,113.75
1179,NVDA,2024-07-26 07:07:16,113.97
1180,NVDA,2024-07-26 07:08:17,113.68
1181,NVDA,2024-07-26 07:09:18,113.51
1182,NVDA,2024-07-26 07:10:19,113.64
1183,NVDA,2024-07-26 07:11:19,114.13
1184,NVDA,2024-07-26 07:12:20,114.18
1185,NVDA,2024-07-26 07:13:21,114.33
1186,NVDA,2024-07-26 07:14:21,113.92
1187,NVDA,2024-07-26 07:15:22,114.06
1188,NVDA,2024-07-26 07:16:23,113.93
1189,NVDA,2024-07-26 07:17:24,113.85
1190,NVDA,2024-07-26 07:18:24,113.72
1191,NVDA,2024-07-26 07:19:25,113.49
1192,NVDA,2024-07-26 07:20:26,113.89
1193,NVDA,2024-07-26 07:21:26,113.91
1194,NVDA,2024-07-26 07:22:27,113.79
1195,NVDA,2024-07-26 07:23:28,113.63
1196,NVDA,2024-07-26 07:24:29,114.17
1197,NVDA,2024-07-26 07:25:30,114.12
1198,NVDA,2024-07-26 07:26:31,114.18
1199,NVDA,2024-07-26 07:27:31,114.03
1200,NVDA,2024-07-26 07:28:32,114.36
1201,NVDA,2024-07-26 07:29:33,114.15
1202,NVDA,2024-07-26 07:30:33,113.67
1203,NVDA,2024-07-26 07:31:34,113.19
1204,NVDA,2024-07-26 07:32:35,112.92
1205,NVDA,2024-07-26 07:33:35,112.96
1206,NVDA,2024-07-26 07:34:36,112.96
1207,NVDA,2024-07-26 07:35:36,112.67
1208,NVDA,2024-07-26 07:36:37,113.02
1209,NVDA,2024-07-26 07:37:38,113.26
1210,NVDA,2024-07-26 07:38:38,113.15
1211,NVDA,2024-07-26 07:39:39,112.78
1212,NVDA,2024-07-26 07:40:40,112.71
1213,NVDA,2024-07-26 07:41:41,112.83
1214,NVDA,2024-07-26 07:42:42,112.83
1215,NVDA,2024-07-26 07:43:42,112.91
1216,NVDA,2024-07-26 07:44:43,112.72
1217,NVDA,2024-07-26 07:45:43,112.56
1218,NVDA,2024-07-26 07:46:44,112.27
1219,NVDA,2024-07-26 07:47:45,112.25
1220,NVDA,2024-07-26 07:48:46,112.65
1221,NVDA,2024-07-26 07:49:46,112.73
1222,NVDA,2024-07-26 07:50:47,112.6
1223,NVDA,2024-07-26 07:51:47,112.73
1224,NVDA,2024-07-26 07:52:48,112.7
1225,NVDA,2024-07-26 07:53:49,112.66
1226,NVDA,2024-07-26 07:54:50,112.53
1227,NVDA,2024-07-26 07:55:51,112.57
1228,NVDA,2024-07-26 07:56:52,112.74
1229,NVDA,2024-07-26 07:57:53,112.96
1230,NVDA,2024-07-26 07:58:53,113.22
1231,NVDA,2024-07-26 07:59:54,113.26
1232,NVDA,2024-07-26 08:00:55,113.16
1233,NVDA,2024-07-26 08:01:56,113.42
1234,NVDA,2024-07-26 08:02:56,113.49
1235,NVDA,2024-07-26 08:03:58,113.38
1236,NVDA,2024-07-26 08:04:59,113.36
1237,NVDA,2024-07-26 08:05:59,113.75
1238,NVDA,2024-07-26 08:07:00,113.56
1239,NVDA,2024-07-26 08:08:00,113.45
1240,NVDA,2024-07-26 08:09:01,113.64
1241,NVDA,2024-07-26 08:10:02,113.53
1242,NVDA,2024-07-26 08:11:03,113.42
1243,NVDA,2024-07-26 08:12:04,113.24
1244,NVDA,2024-07-26 08:13:05,113.11
1245,NVDA,2024-07-26 08:14:06,113.24
1246,NVDA,2024-07-26 08:15:06,113.11
1247,NVDA,2024-07-26 08:16:07,113.01
1248,NVDA,2024-07-26 08:17:08,112.88
1249,NVDA,2024-07-26 08:18:09,113.03
1250,NVDA,2024-07-26 08:19:10,112.98
1251,NVDA,2024-07-26 08:20:10,112.79
1252,NVDA,2024-07-26 08:21:11,112.71
1253,NVDA,2024-07-26 08:22:12,112.76
1254,NVDA,2024-07-26 08:23:12,112.87
1255,NVDA,2024-07-26 08:24:13,112.92
1256,NVDA,2024-07-26 08:25:14,112.99
1257,NVDA,2024-07-26 08:26:15,112.57
1258,NVDA,2024-07-26 08:27:16,112.52
1259,NVDA,2024-07-26 08:28:16,112.72
1260,NVDA,2024-07-26 08:29:17,112.55
1261,NVDA,2024-07-26 08:30:18,112.77
1262,NVDA,2024-07-26 08:31:18,112.84
1263,NVDA,2024-07-26 08:32:19,112.97
1264,NVDA,2024-07-26 08:33:19,112.97
1265,NVDA,2024-07-26 08:34:20,112.92
1266,NVDA,2024-07-26 08:35:21,112.74
1267,NVDA,2024-07-26 08:36:22,112.75
1268,NVDA,2024-07-26 08:37:22,112.87
1269,NVDA,2024-07-26 08:38:23,112.99
1270,NVDA,2024-07-26 08:39:24,112.96
1271,NVDA,2024-07-26 08:40:24,113.05
1272,NVDA,2024-07-26 08:41:25,113.09
1273,NVDA,2024-07-26 08:42:26,112.81
1274,NVDA,2024-07-26 08:43:26,112.95
1275,NVDA,2024-07-26 08:44:27,113.18
1276,NVDA,2024-07-26 08:45:27,113.32
1277,NVDA,2024-07-26 08:46:28,113.19
1278,NVDA,2024-07-26 08:47:29,113.3
1279,NVDA,2024-07-26 08:48:29,113.46
1280,NVDA,2024-07-26 08:49:30,113.52
1281,NVDA,2024-07-26 08:50:31,113.66
1282,NVDA,2024-07-26 08:51:31,113.25
1283,NVDA,2024-07-26 08:52:32,112.98
1284,NVDA,2024-07-26 08:53:32,112.9
1285,NVDA,2024-07-26 08:54:33,112.86
1286,NVDA,2024-07-26 08:55:33,112.86
1287,NVDA,2024-07-26 08:56:34,112.68
1288,NVDA,2024-07-26 08:57:35,112.77
1289,NVDA,2024-07-26 08:58:36,112.72
1290,NVDA,2024-07-26 08:59:36,113.04
1291,NVDA,2024-07-26 09:00:37,113.09
1292,NVDA,2024-07-26 09:01:37,113.0
1293,NVDA,2024-07-26 09:54:21,114.19
1294,NVDA,2024-07-26 09:55:22,114.06
1295,NVDA,2024-07-26 09:56:22,114.07
1296,NVDA,2024-07-26 09:57:23,114.11
1297,NVDA,2024-07-26 09:58:23,114.16
1298,NVDA,2024-07-26 09:59:24,114.18
1299,NVDA,2024-07-26 10:00:24,114.25
1300,NVDA,2024-07-26 10:01:25,114.44
1301,NVDA,2024-07-26 10:02:26,114.08
1302,NVDA,2024-07-26 10:03:26,114.24
1303,NVDA,2024-07-26 10:04:27,114.21
1304,NVDA,2024-07-26 10:05:27,114.41
1305,NVDA,2024-07-26 10:06:28,114.26
1306,NVDA,2024-07-26 10:07:28,114.29
1307,NVDA,2024-07-26 10:08:29,114.3
1308,NVDA,2024-07-26 10:09:29,114.31
1309,NVDA,2024-07-26 10:10:30,114.26
1310,NVDA,2024-07-26 10:11:31,114.23
1311,NVDA,2024-07-26 10:12:31,114.23
1312,NVDA,2024-07-26 10:13:32,114.36
1313,NVDA,2024-07-26 10:14:32,114.26
1314,NVDA,2024-07-26 10:15:33,114.23
1315,NVDA,2024-07-26 10:16:34,114.24
1316,NVDA,2024-07-26 10:17:35,114.18
1317,NVDA,2024-07-26 10:18:35,114.27
1318,NVDA,2024-07-26 10:19:36,114.25
1319,NVDA,2024-07-26 10:20:37,114.2
1320,NVDA,2024-07-26 10:21:37,114.21
1321,NVDA,2024-07-26 10:22:38,114.25
1322,NVDA,2024-07-26 10:23:39,114.19
1323,NVDA,2024-07-26 10:24:40,114.2
1324,NVDA,2024-07-26 10:25:41,114.16
1325,NVDA,2024-07-26 10:26:42,114.19
1326,NVDA,2024-07-26 10:27:42,114.23
1327,NVDA,2024-07-26 10:28:43,114.32
1328,NVDA,2024-07-26 10:29:43,114.29
1329,NVDA,2024-07-26 10:30:44,114.41
1330,NVDA,2024-07-26 10:31:44,114.31
1331,NVDA,2024-07-26 10:32:45,114.3
1332,NVDA,2024-07-26 10:33:46,114.37
1333,NVDA,2024-07-26 10:34:46,113.64
1334,NVDA,2024-07-26 10:35:47,113.32
1335,NVDA,2024-07-26 10:36:47,113.14
1336,NVDA,2024-07-26 10:37:48,113.12
1337,NVDA,2024-07-26 10:38:49,112.9
1338,NVDA,2024-07-26 10:39:50,112.86
1339,NVDA,2024-07-26 10:40:51,112.95
1340,NVDA,2024-07-26 10:41:51,112.91
1341,NVDA,2024-07-26 10:42:52,112.94
1342,NVDA,2024-07-26 10:43:52,113.08
1343,NVDA,2024-07-26 10:44:53,113.18
1344,NVDA,2024-07-26 10:45:53,113.43
1345,NVDA,2024-07-26 10:46:54,113.43
1346,NVDA,2024-07-26 10:47:55,113.31
1347,NVDA,2024-07-26 10:48:56,113.32
1348,NVDA,2024-07-26 10:49:57,113.12
1349,NVDA,2024-07-26 10:50:58,113.06
1350,NVDA,2024-07-26 10:51:58,112.95
1351,NVDA,2024-07-26 10:52:59,112.93
1352,NVDA,2024-07-26 10:54:00,113.16
1353,NVDA,2024-07-26 10:55:00,113.34
1354,NVDA,2024-07-26 10:56:01,113.19
1355,NVDA,2024-07-26 10:57:02,113.33
1356,NVDA,2024-07-26 10:58:02,113.35
1357,NVDA,2024-07-26 10:59:04,113.28
1358,NVDA,2024-07-26 11:00:04,113.38
1359,NVDA,2024-07-26 11:01:05,113.34
1360,NVDA,2024-07-26 11:02:06,113.49
1361,NVDA,2024-07-26 11:03:06,113.52
1362,NVDA,2024-07-26 11:04:07,113.61
1363,NVDA,2024-07-26 11:05:08,113.36
1364,NVDA,2024-07-26 11:06:09,113.39
1365,NVDA,2024-07-26 11:07:10,113.42
1366,NVDA,2024-07-26 11:08:10,113.55
1367,NVDA,2024-07-26 11:09:11,113.55
1368,NVDA,2024-07-26 11:10:12,113.51
1369,NVDA,2024-07-26 11:11:13,113.54
1370,NVDA,2024-07-26 11:12:13,113.65
1371,NVDA,2024-07-26 11:13:14,113.69
1372,NVDA,2024-07-26 11:14:14,113.67
1373,NVDA,2024-07-26 11:15:15,113.63
1374,NVDA,2024-07-26 11:16:16,113.61
1375,NVDA,2024-07-26 11:17:16,113.56
1376,NVDA,2024-07-26 11:18:17,113.29
1377,NVDA,2024-07-26 11:19:18,113.23
1378,NVDA,2024-07-26 11:20:19,113.08
1379,NVDA,2024-07-26 11:21:19,113.01
1380,NVDA,2024-07-26 11:22:20,113.07
1381,NVDA,2024-07-26 11:23:21,113.28
1382,NVDA,2024-07-26 11:24:22,113.27
1383,NVDA,2024-07-26 11:25:22,113.29
1384,NVDA,2024-07-26 11:26:24,113.49
1385,NVDA,2024-07-26 11:27:25,113.4
1386,NVDA,2024-07-26 11:28:25,113.4
1387,NVDA,2024-07-26 11:29:26,113.33
1388,NVDA,2024-07-26 11:30:27,113.17
1389,NVDA,2024-07-26 11:31:28,113.31
1390,NVDA,2024-07-26 11:32:29,113.27
1391,NVDA,2024-07-26 11:33:31,113.25
1392,NVDA,2024-07-26 11:34:31,113.31
1393,NVDA,2024-07-26 11:35:32,113.3
1394,NVDA,2024-07-26 11:36:32,113.38
1395,NVDA,2024-07-26 11:37:34,113.25
1396,NVDA,2024-07-26 11:38:35,113.21
1397,NVDA,2024-07-26 11:39:36,113.21
1398,NVDA,2024-07-26 11:40:37,113.19
1399,NVDA,2024-07-26 11:41:37,112.78
1400,NVDA,2024-07-26 11:42:38,112.77
1401,NVDA,2024-07-26 11:43:39,112.86
1402,NVDA,2024-07-26 11:44:40,112.86
1403,NVDA,2024-07-26 11:45:41,112.91
1404,NVDA,2024-07-26 11:46:41,112.76
1405,NVDA,2024-07-26 11:47:42,112.8
1406,NVDA,2024-07-26 11:48:43,113.13
1407,NVDA,2024-07-26 11:49:44,113.04
1408,NVDA,2024-07-26 11:50:45,113.04
1409,NVDA,2024-07-26 11:51:45,113.11
1410,NVDA,2024-07-26 11:52:46,112.98
1411,NVDA,2024-07-26 11:53:47,112.83
1412,NVDA,2024-07-26 11:54:47,112.83
1413,NVDA,2024-07-26 11:55:48,112.8
1414,NVDA,2024-07-26 11:56:49,112.88
1415,NVDA,2024-07-26 11:57:50,112.76
1416,NVDA,2024-07-26 11:58:50,112.61
1417,NVDA,2024-07-26 11:59:51,112.73
1418,NVDA,2024-07-26 12:00:52,112.63
1419,NVDA,2024-07-26 12:01:53,112.56
1420,NVDA,2024-07-26 12:02:58,112.31
1421,NVDA,2024-07-26 12:03:58,112.39
1422,NVDA,2024-07-26 12:04:59,112.45
1423,NVDA,2024-07-26 12:06:00,112.44
1424,NVDA,2024-07-26 12:07:01,112.37
1425,NVDA,2024-07-26 12:08:01,112.5
1426,NVDA,2024-07-26 12:09:02,112.61
1427,NVDA,2024-07-26 12:10:02,112.56
1428,NVDA,2024-07-26 12:11:03,112.46
1429,NVDA,2024-07-26 12:12:04,112.43
1430,NVDA,2024-07-26 12:13:04,112.43
1431,NVDA,2024-07-26 12:14:05,112.46
1432,NVDA,2024-07-26 12:15:05,112.19
1433,NVDA,2024-07-26 12:16:06,112.06
1434,NVDA,2024-07-26 12:17:07,111.74
1435,NVDA,2024-07-26 12:18:07,111.66
1436,NVDA,2024-07-26 12:19:08,111.68
1437,NVDA,2024-07-26 12:20:08,111.7
1438,NVDA,2024-07-26 12:21:09,112.03
1439,NVDA,2024-07-26 12:22:10,112.18
1440,NVDA,2024-07-26 12:23:10,112.12
1441,NVDA,2024-07-26 12:24:11,112.34
1442,NVDA,2024-07-26 12:25:11,112.49
1443,NVDA,2024-07-26 12:26:12,112.75
1444,NVDA,2024-07-26 12:27:12,112.86
1445,NVDA,2024-07-26 12:28:13,112.9
1446,NVDA,2024-07-26 12:29:14,112.81
1447,NVDA,2024-07-26 12:30:14,112.5
1448,NVDA,2024-07-26 12:31:15,112.5
1449,NVDA,2024-07-26 12:32:15,112.34
1450,NVDA,2024-07-26 12:33:16,112.35
1451,NVDA,2024-07-26 12:34:16,112.28
1452,NVDA,2024-07-26 12:35:17,112.19
1453,NVDA,2024-07-26 12:36:18,112.27
1454,NVDA,2024-07-26 12:37:19,112.37
1455,NVDA,2024-07-26 12:38:19,112.42
1456,NVDA,2024-07-26 12:39:20,112.51
1457,NVDA,2024-07-26 12:40:21,112.77
1458,NVDA,2024-07-26 12:41:21,112.84
1459,NVDA,2024-07-26 12:42:22,112.64
1460,NVDA,2024-07-26 12:43:22,112.36
1461,NVDA,2024-07-26 12:44:23,112.59
1462,NVDA,2024-07-26 12:45:24,112.7
1463,NVDA,2024-07-26 12:46:25,112.57
1464,NVDA,2024-07-26 12:47:25,112.83
1465,NVDA,2024-07-26 12:48:26,112.75
1466,NVDA,2024-07-26 12:49:26,112.88
1467,NVDA,2024-07-26 12:50:27,112.85
1468,NVDA,2024-07-26 12:51:28,112.63
1469,NVDA,2024-07-26 12:52:29,112.73
1470,NVDA,2024-07-26 12:53:30,112.78
1471,NVDA,2024-07-26 12:54:31,112.5
1472,NVDA,2024-07-26 12:55:32,112.31
1473,NVDA,2024-07-26 12:56:33,112.56
1474,NVDA,2024-08-04 22:00:02,107.27
1475,NVDA,2024-08-04 22:01:02,107.27
1476,NVDA,2024-08-04 22:02:02,107.27
1477,NVDA,2024-08-04 22:03:02,107.27
1478,NVDA,2024-08-05 06:36:38,95.59
1479,NVDA,2024-08-05 06:37:38,95.95
1480,NVDA,2024-08-05 06:38:38,96.67
1481,NVDA,2024-08-05 06:39:38,97.15
1482,NVDA,2024-08-05 06:40:38,96.01
1483,NVDA,2024-08-05 06:41:38,95.59
1484,NVDA,2024-08-05 06:42:38,95.79
1485,NVDA,2024-08-05 06:43:38,96.77
1486,NVDA,2024-08-05 06:44:38,96.4
1487,NVDA,2024-08-05 06:45:38,97.45
1488,NVDA,2024-08-05 06:46:38,98.28
1489,NVDA,2024-08-05 06:47:38,98.9
1490,NVDA,2024-08-05 06:48:38,99.22
1491,NVDA,2024-08-05 06:49:38,99.5
1492,NVDA,2024-08-05 06:50:38,98.21
1493,NVDA,2024-08-05 06:51:38,98.84
1494,NVDA,2024-08-05 06:52:39,99.23
1495,NVDA,2024-08-05 06:53:39,98.7
1496,NVDA,2024-08-05 06:54:39,99.1
1497,NVDA,2024-08-05 06:55:39,99.51
1498,NVDA,2024-08-05 06:56:39,98.99
1499,NVDA,2024-08-05 06:57:39,99.2
1500,NVDA,2024-08-05 06:58:39,99.86
1501,NVDA,2024-08-05 06:59:39,99.57
1502,NVDA,2024-08-05 07:00:39,100.5
1503,NVDA,2024-08-05 07:01:39,101.73
1504,NVDA,2024-08-05 07:02:39,101.4
1505,NVDA,2024-08-05 07:03:39,101.42
1506,NVDA,2024-08-05 07:04:39,101.09
1507,NVDA,2024-08-05 07:05:39,101.67
1508,NVDA,2024-08-05 07:06:39,100.23
1509,NVDA,2024-08-05 07:07:39,99.74
1510,NVDA,2024-08-05 07:08:39,99.03
1511,NVDA,2024-08-05 07:09:39,98.59
1512,NVDA,2024-08-05 07:10:39,98.53
1513,NVDA,2024-08-05 07:11:39,98.39
1514,NVDA,2024-08-05 07:12:39,97.49
1515,NVDA,2024-08-05 07:13:39,98.49
1516,NVDA,2024-08-05 07:14:38,99.19
1517,NVDA,2024-08-05 07:15:39,99.46
1518,NVDA,2024-08-05 07:16:39,100.4
1519,NVDA,2024-08-05 07:17:39,100.1
1520,NVDA,2024-08-05 07:18:39,100.61
1521,NVDA,2024-08-05 07:19:38,100.25
1522,NVDA,2024-08-05 07:20:38,99.95
1523,NVDA,2024-08-05 07:21:38,100.56
1524,NVDA,2024-08-05 07:22:39,100.54
1525,NVDA,2024-08-05 07:23:39,99.56
1526,NVDA,2024-08-05 07:24:39,99.73
1527,NVDA,2024-08-05 07:25:39,99.91
1528,NVDA,2024-08-05 07:26:39,99.96
1529,NVDA,2024-08-05 07:27:39,99.23
1530,NVDA,2024-08-05 07:28:39,99.3
1531,NVDA,2024-08-05 07:29:39,98.81
1532,NVDA,2024-08-05 07:30:39,98.88
1533,NVDA,2024-08-05 07:31:39,99.58
1534,NVDA,2024-08-05 07:32:39,99.04
1535,NVDA,2024-08-05 07:33:39,99.07
1536,NVDA,2024-08-05 07:34:39,100.12
1537,NVDA,2024-08-05 07:35:39,100.32
1538,NVDA,2024-08-05 07:36:39,99.91
1539,NVDA,2024-08-05 07:37:39,100.0
1540,NVDA,2024-08-05 07:38:39,100.5
1541,NVDA,2024-08-05 07:39:39,100.08
1542,NVDA,2024-08-05 07:40:39,99.43
1543,NVDA,2024-08-05 07:41:39,99.96
1544,NVDA,2024-08-05 07:42:39,99.5
1545,NVDA,2024-08-05 07:43:39,99.48
1546,NVDA,2024-08-05 07:44:39,98.91
1547,NVDA,2024-08-05 07:45:39,98.95
1548,NVDA,2024-08-05 07:46:39,99.28
1549,NVDA,2024-08-05 07:47:39,99.19
1550,NVDA,2024-08-05 07:48:39,99.64
1551,NVDA,2024-08-05 07:49:39,99.67
1552,NVDA,2024-08-05 07:50:39,99.55
1553,NVDA,2024-08-05 07:51:39,99.54
1554,NVDA,2024-08-05 07:52:39,99.85
1555,NVDA,2024-08-05 07:53:39,100.45
1556,NVDA,2024-08-05 07:54:39,100.73
1557,NVDA,2024-08-05 07:55:39,100.01
1558,NVDA,2024-08-05 07:56:39,100.48
1559,NVDA,2024-08-05 07:57:39,99.81
1560,NVDA,2024-08-05 07:58:39,99.8
1561,NVDA,2024-08-05 07:59:39,99.71
1562,NVDA,2024-08-05 08:00:39,99.61
1563,NVDA,2024-08-05 08:01:39,99.22
1564,NVDA,2024-08-05 08:02:39,99.6
1565,NVDA,2024-08-05 08:03:39,99.93
1566,NVDA,2024-08-05 08:04:39,99.87
1567,NVDA,2024-08-05 08:05:39,100.09
1568,NVDA,2024-08-05 08:06:39,99.74
1569,NVDA,2024-08-05 08:07:39,100.34
1570,NVDA,2024-08-05 08:08:39,100.93
1571,NVDA,2024-08-05 08:09:39,100.47
1572,NVDA,2024-08-05 08:10:39,100.21
1573,NVDA,2024-08-05 08:11:39,101.16
1574,NVDA,2024-08-05 08:12:39,101.03
1575,NVDA,2024-08-05 08:13:39,100.68
1576,NVDA,2024-08-05 08:14:39,101.2
1577,NVDA,2024-08-05 08:15:39,101.49
1578,NVDA,2024-08-05 08:16:39,100.99
1579,NVDA,2024-08-05 08:17:39,101.91
1580,NVDA,2024-08-05 08:18:39,101.78
1581,NVDA,2024-08-05 08:19:39,101.58
1582,NVDA,2024-08-05 08:20:39,102.01
1583,NVDA,2024-08-05 08:21:39,101.76
1584,NVDA,2024-08-05 08:22:39,101.43
1585,NVDA,2024-08-05 08:23:39,101.75
1586,NVDA,2024-08-05 08:24:39,102.09
1587,NVDA,2024-08-05 08:25:39,101.86
1588,NVDA,2024-08-05 08:26:39,101.69
1589,NVDA,2024-08-05 08:27:39,101.24
1590,NVDA,2024-08-05 08:28:39,100.79
1591,NVDA,2024-08-05 08:29:39,100.81
1592,NVDA,2024-08-05 08:30:39,100.62
1593,NVDA,2024-08-05 08:31:39,100.58
1594,NVDA,2024-08-05 08:32:39,100.67
1595,NVDA,2024-08-05 08:33:39,100.92
1596,NVDA,2024-08-05 08:34:39,100.57
1597,NVDA,2024-08-05 08:35:39,100.64
1598,NVDA,2024-08-05 08:36:39,101.11
1599,NVDA,2024-08-05 08:37:39,101.48
1600,NVDA,2024-08-05 08:38:39,101.69
1601,NVDA,2024-08-05 08:39:39,101.92
1602,NVDA,2024-08-05 08:40:39,101.83
1603,NVDA,2024-08-05 08:41:39,101.41
1604,NVDA,2024-08-05 08:42:39,101.36
1605,NVDA,2024-08-05 08:43:39,100.83
1606,NVDA,2024-08-05 08:44:39,100.74
1607,NVDA,2024-08-05 08:45:39,101.17
1608,NVDA,2024-08-05 08:46:39,101.39
1609,NVDA,2024-08-05 08:47:39,101.62
1610,NVDA,2024-08-05 08:48:39,101.5
1611,NVDA,2024-08-05 08:49:39,101.16
1612,NVDA,2024-08-05 08:50:39,100.63
1613,NVDA,2024-08-05 08:51:39,100.66
1614,NVDA,2024-08-05 08:52:39,100.87
1615,NVDA,2024-08-05 08:53:39,100.69
1616,NVDA,2024-08-05 08:54:39,100.69
1617,NVDA,2024-08-05 08:55:39,100.92
1618,NVDA,2024-08-05 08:56:39,100.86
1619,NVDA,2024-08-05 08:57:39,100.83
1620,NVDA,2024-08-05 08:58:39,100.57
1621,NVDA,2024-08-05 08:59:39,100.95
1622,NVDA,2024-08-05 09:00:39,101.03
1623,NVDA,2024-08-05 09:01:39,100.52
1624,NVDA,2024-08-05 09:02:39,100.9
1625,NVDA,2024-08-05 09:03:39,101.48
1626,NVDA,2024-08-05 09:04:39,100.84
1627,NVDA,2024-08-05 09:05:39,100.92
1628,NVDA,2024-08-05 09:06:39,101.05
1629,NVDA,2024-08-05 09:07:39,101.25
1630,NVDA,2024-08-05 09:08:39,101.01
1631,NVDA,2024-08-05 09:09:40,100.92
1632,NVDA,2024-08-05 09:10:40,101.19
1633,NVDA,2024-08-05 09:11:40,101.19
1634,NVDA,2024-08-05 09:12:40,101.13
1635,NVDA,2024-08-05 09:13:40,101.37
1636,NVDA,2024-08-05 09:14:39,101.47
1637,NVDA,2024-08-05 09:15:40,101.1
1638,NVDA,2024-08-05 09:16:39,101.38
1639,NVDA,2024-08-05 09:17:39,101.49
1640,NVDA,2024-08-05 09:18:39,101.55
1641,NVDA,2024-08-05 09:19:39,101.85
1642,NVDA,2024-08-05 09:20:39,101.64
1643,NVDA,2024-08-05 09:21:39,101.97
1644,NVDA,2024-08-05 09:22:39,101.96
1645,NVDA,2024-08-05 09:23:39,102.02
1646,NVDA,2024-08-05 09:24:39,102.6
1647,NVDA,2024-08-05 09:25:39,102.68
1648,NVDA,2024-08-05 09:26:39,102.67
1649,NVDA,2024-08-05 09:27:39,102.84
1650,NVDA,2024-08-05 09:28:39,103.23
1651,NVDA,2024-08-05 09:29:39,103.0
1652,NVDA,2024-08-05 09:30:39,103.03
1653,NVDA,2024-08-05 09:31:39,102.59
1654,NVDA,2024-08-05 09:32:39,102.7
1655,NVDA,2024-08-05 09:33:39,102.28
1656,NVDA,2024-08-05 09:34:39,101.91
1657,NVDA,2024-08-05 09:35:40,101.95
1658,NVDA,2024-08-05 09:36:40,102.01
1659,NVDA,2024-08-05 09:37:40,101.76
1660,NVDA,2024-08-05 09:38:40,101.44
1661,NVDA,2024-08-05 09:39:40,101.46
1662,NVDA,2024-08-05 09:40:40,101.73
1663,NVDA,2024-08-05 09:41:40,101.93
1664,NVDA,2024-08-05 09:42:40,102.17
1665,NVDA,2024-08-05 09:43:40,101.99
1666,NVDA,2024-08-05 09:44:40,101.73
1667,NVDA,2024-08-05 09:45:40,101.47
1668,NVDA,2024-08-05 09:46:40,101.34
1669,NVDA,2024-08-05 09:47:40,101.06
1670,NVDA,2024-08-05 09:48:40,101.02
1671,NVDA,2024-08-05 09:49:40,101.2
1672,NVDA,2024-08-05 09:50:40,100.81
1673,NVDA,2024-08-05 09:51:40,100.97
1674,NVDA,2024-08-05 09:52:40,101.15
1675,NVDA,2024-08-05 09:53:40,100.84
1676,NVDA,2024-08-05 09:54:40,100.52
1677,NVDA,2024-08-05 09:55:40,100.33
1678,NVDA,2024-08-05 09:56:40,100.2
1679,NVDA,2024-08-05 09:57:40,100.23
1680,NVDA,2024-08-05 09:58:40,100.14
1681,NVDA,2024-08-05 09:59:40,100.4
1682,NVDA,2024-08-05 10:00:40,100.5
1683,NVDA,2024-08-05 10:01:40,100.31
1684,NVDA,2024-08-05 10:02:40,100.26
1685,NVDA,2024-08-05 10:03:40,100.3
1686,NVDA,2024-08-05 10:04:40,100.38
1687,NVDA,2024-08-05 10:05:40,100.44
1688,NVDA,2024-08-05 10:06:40,100.22
1689,NVDA,2024-08-05 10:07:40,100.46
1690,NVDA,2024-08-05 10:08:40,100.77
1691,NVDA,2024-08-05 10:09:40,100.72
1692,NVDA,2024-08-05 10:10:40,100.8
1693,NVDA,2024-08-05 10:11:40,100.94
1694,NVDA,2024-08-05 10:12:40,100.61
1695,NVDA,2024-08-05 10:13:40,100.34
1696,NVDA,2024-08-05 10:14:40,100.5
1697,NVDA,2024-08-05 10:15:40,100.97
1698,NVDA,2024-08-05 10:16:40,101.02
1699,NVDA,2024-08-05 10:17:40,101.28
1700,NVDA,2024-08-05 10:18:40,101.12
1701,NVDA,2024-08-05 10:19:40,101.27
1702,NVDA,2024-08-05 10:20:40,101.34
1703,NVDA,2024-08-05 10:21:40,101.33
1704,NVDA,2024-08-05 10:22:40,101.43
1705,NVDA,2024-08-05 10:23:40,101.34
1706,NVDA,2024-08-05 10:24:40,101.03
1707,NVDA,2024-08-05 10:25:40,101.21
1708,NVDA,2024-08-05 10:26:40,101.44
1709,NVDA,2024-08-05 10:27:40,101.31
1710,NVDA,2024-08-05 10:28:40,101.15
1711,NVDA,2024-08-05 10:29:40,100.75
1712,NVDA,2024-08-05 10:30:40,100.95
1713,NVDA,2024-08-05 10:31:40,101.13
1714,NVDA,2024-08-05 10:32:40,101.07
1715,NVDA,2024-08-05 10:33:40,101.04
1716,NVDA,2024-08-05 10:34:40,101.3
